car_age,km_driven,price_new,accident_count,door_count,transmission,fuel,y_pred,timestamp
8.0,140136.0,34539.0,3.0,3.0,2.0,2.0,3605.0,2017-02-18 04:38:00.000
7.0,82602.0,28637.0,2.0,5.0,1.0,1.0,6236.0,2017-02-18 04:38:33.600
13.0,176412.0,33141.0,2.0,4.0,2.0,2.0,1724.0,2017-02-18 04:39:07.200
15.0,193125.0,34931.0,1.0,3.0,2.0,1.0,3175.0,2017-02-18 04:39:40.800
13.0,191172.0,38566.0,1.0,5.0,2.0,1.0,3384.0,2017-02-18 04:40:14.400
2.0,40458.0,24160.0,5.0,4.0,3.0,2.0,4186.0,2017-02-18 04:40:48.000
18.0,176824.0,26881.0,1.0,4.0,2.0,2.0,1032.0,2017-02-18 04:41:21.600
10.0,51714.0,24248.0,5.0,5.0,1.0,1.0,2862.0,2017-02-18 04:41:55.200
11.0,157976.0,28960.0,1.0,5.0,2.0,1.0,3445.0,2017-02-18 04:42:28.800
11.0,95111.0,42724.0,1.0,5.0,3.0,1.0,6404.0,2017-02-18 04:43:02.400
13.0,19278.0,31326.0,2.0,4.0,3.0,1.0,5743.0,2017-02-18 04:43:36.000
8.0,131450.0,41795.0,3.0,4.0,1.0,1.0,5392.0,2017-02-18 04:44:09.600
2.0,101114.0,41135.0,1.0,4.0,1.0,1.0,13948.0,2017-02-18 04:44:43.200
7.0,87612.0,32474.0,3.0,5.0,1.0,2.0,4662.0,2017-02-18 04:45:16.800
9.0,117208.0,34546.0,3.0,5.0,2.0,2.0,2934.0,2017-02-18 04:45:50.400
13.0,68478.0,39255.0,1.0,4.0,2.0,1.0,7083.0,2017-02-18 04:46:24.000
12.0,75959.0,26235.0,1.0,3.0,1.0,1.0,5577.0,2017-02-18 04:46:57.600
11.0,55635.0,33943.0,1.0,2.0,3.0,1.0,7863.0,2017-02-18 04:47:31.200
14.0,88628.0,41645.0,1.0,5.0,2.0,1.0,5875.0,2017-02-18 04:48:04.800
1.0,106818.0,41365.0,2.0,4.0,3.0,1.0,10695.0,2017-02-18 04:48:38.400
13.0,53925.0,29509.0,3.0,4.0,3.0,1.0,3246.0,2017-02-18 04:49:12.000
5.0,83104.0,21015.0,4.0,4.0,2.0,1.0,3444.0,2017-02-18 04:49:45.600
19.0,15846.0,45745.0,4.0,4.0,3.0,1.0,3144.0,2017-02-18 04:50:19.200
20.0,26455.0,25509.0,5.0,4.0,1.0,2.0,833.0,2017-02-18 04:50:52.800
17.0,147936.0,32681.0,2.0,5.0,3.0,1.0,1459.0,2017-02-18 04:51:26.400
7.0,61815.0,22147.0,3.0,5.0,2.0,2.0,3367.0,2017-02-18 04:52:00.000
6.0,59504.0,28885.0,3.0,3.0,3.0,1.0,5435.0,2017-02-18 04:52:33.600
13.0,174168.0,46802.0,2.0,4.0,3.0,2.0,2507.0,2017-02-18 04:53:07.200
17.0,160220.0,31914.0,1.0,4.0,3.0,1.0,2106.0,2017-02-18 04:53:40.800
5.0,140146.0,22910.0,1.0,4.0,2.0,1.0,5072.0,2017-02-18 04:54:14.400
8.0,41790.0,36268.0,2.0,4.0,2.0,1.0,8393.0,2017-02-18 04:54:48.000
12.0,64706.0,44257.0,3.0,4.0,3.0,1.0,4590.0,2017-02-18 04:55:21.600
8.0,12447.0,35863.0,3.0,4.0,2.0,2.0,7638.0,2017-02-18 04:55:55.200
9.0,71713.0,37156.0,2.0,4.0,1.0,1.0,7507.0,2017-02-18 04:56:28.800
6.0,96856.0,43656.0,1.0,4.0,2.0,1.0,10330.0,2017-02-18 04:57:02.400
14.0,12116.0,25730.0,3.0,3.0,1.0,2.0,4227.0,2017-02-18 04:57:36.000
5.0,129199.0,30969.0,3.0,4.0,1.0,1.0,5104.0,2017-02-18 04:58:09.600
6.0,154692.0,42505.0,5.0,5.0,1.0,1.0,3962.0,2017-02-18 04:58:43.200
11.0,85504.0,26421.0,2.0,5.0,2.0,1.0,3517.0,2017-02-18 04:59:16.800
8.0,73370.0,40002.0,3.0,3.0,1.0,1.0,7727.0,2017-02-18 04:59:50.400
11.0,69372.0,26497.0,2.0,5.0,2.0,1.0,3977.0,2017-02-18 05:00:24.000
19.0,130968.0,20634.0,3.0,3.0,2.0,1.0,934.0,2017-02-18 05:00:57.600
8.0,145857.0,28594.0,1.0,5.0,2.0,1.0,4436.0,2017-02-18 05:01:31.200
15.0,154433.0,39911.0,3.0,5.0,3.0,1.0,1525.0,2017-02-18 05:02:04.800
11.0,36367.0,35272.0,4.0,4.0,2.0,2.0,3660.0,2017-02-18 05:02:38.400
4.0,61337.0,23463.0,3.0,3.0,2.0,2.0,5315.0,2017-02-18 05:03:12.000
3.0,10896.0,33030.0,1.0,5.0,3.0,2.0,16046.0,2017-02-18 05:03:45.600
18.0,62369.0,27001.0,3.0,5.0,2.0,2.0,1334.0,2017-02-18 05:04:19.200
9.0,172431.0,33670.0,5.0,4.0,2.0,2.0,1116.0,2017-02-18 05:04:52.800
11.0,133154.0,39566.0,1.0,5.0,3.0,1.0,4794.0,2017-02-18 05:05:26.400
17.0,134431.0,21977.0,5.0,5.0,2.0,1.0,102.0,2017-02-18 05:06:00.000
3.0,104672.0,32782.0,2.0,4.0,2.0,1.0,8117.0,2017-02-18 05:06:33.600
16.0,11662.0,20375.0,5.0,3.0,2.0,1.0,1073.0,2017-02-18 05:07:07.200
12.0,118469.0,31637.0,3.0,4.0,2.0,1.0,3049.0,2017-02-18 05:07:40.800
9.0,34723.0,25281.0,2.0,3.0,2.0,1.0,6518.0,2017-02-18 05:08:14.400
17.0,129916.0,35622.0,1.0,5.0,2.0,1.0,3094.0,2017-02-18 05:08:48.000
1.0,93870.0,31901.0,2.0,5.0,3.0,1.0,9208.0,2017-02-18 05:09:21.600
12.0,125868.0,35958.0,3.0,2.0,2.0,1.0,3772.0,2017-02-18 05:09:55.200
5.0,31846.0,29373.0,1.0,5.0,2.0,2.0,11167.0,2017-02-18 05:10:28.800
6.0,48241.0,18471.0,3.0,5.0,2.0,1.0,4314.0,2017-02-18 05:11:02.400
10.0,50755.0,40167.0,3.0,4.0,2.0,2.0,5302.0,2017-02-18 05:11:36.000
17.0,77043.0,23974.0,3.0,3.0,3.0,2.0,1320.0,2017-02-18 05:12:09.600
12.0,180362.0,45091.0,1.0,5.0,1.0,1.0,5047.0,2017-02-18 05:12:43.200
18.0,123455.0,38095.0,1.0,3.0,3.0,1.0,3336.0,2017-02-18 05:13:16.800
11.0,166883.0,28773.0,3.0,4.0,3.0,2.0,859.0,2017-02-18 05:13:50.400
10.0,135032.0,37001.0,2.0,3.0,2.0,2.0,4133.0,2017-02-18 05:14:24.000
6.0,162637.0,22009.0,1.0,2.0,3.0,1.0,4600.0,2017-02-18 05:14:57.600
5.0,89973.0,40120.0,1.0,4.0,2.0,1.0,11655.0,2017-02-18 05:15:31.200
5.0,79462.0,33616.0,2.0,4.0,2.0,1.0,8493.0,2017-02-18 05:16:04.800
9.0,56737.0,30872.0,2.0,4.0,2.0,1.0,6279.0,2017-02-18 05:16:38.400
9.0,120718.0,44570.0,1.0,5.0,2.0,2.0,6366.0,2017-02-18 05:17:12.000
3.0,118373.0,44268.0,1.0,5.0,1.0,2.0,11731.0,2017-02-18 05:17:45.600
5.0,50838.0,41890.0,1.0,3.0,2.0,1.0,15258.0,2017-02-18 05:18:19.200
6.0,65649.0,27521.0,4.0,5.0,2.0,1.0,4092.0,2017-02-18 05:18:52.800
14.0,94889.0,41663.0,5.0,3.0,2.0,2.0,2429.0,2017-02-18 05:19:26.400
12.0,128689.0,30301.0,1.0,4.0,2.0,2.0,3648.0,2017-02-18 05:20:00.000
11.0,63127.0,31359.0,1.0,5.0,3.0,1.0,6225.0,2017-02-18 05:20:33.600
5.0,25244.0,26839.0,1.0,4.0,1.0,1.0,12202.0,2017-02-18 05:21:07.200
9.0,146082.0,43768.0,5.0,5.0,3.0,1.0,2010.0,2017-02-18 05:21:40.800
13.0,134242.0,44351.0,3.0,3.0,3.0,1.0,3230.0,2017-02-18 05:22:14.400
13.0,107465.0,40355.0,1.0,4.0,3.0,1.0,5016.0,2017-02-18 05:22:48.000
19.0,92013.0,34223.0,2.0,5.0,2.0,1.0,2436.0,2017-02-18 05:23:21.600
10.0,76588.0,34258.0,3.0,5.0,3.0,2.0,2958.0,2017-02-18 05:23:55.200
13.0,77602.0,34469.0,3.0,5.0,1.0,2.0,3253.0,2017-02-18 05:24:28.800
19.0,144520.0,30354.0,1.0,5.0,2.0,2.0,1228.0,2017-02-18 05:25:02.400
5.0,97674.0,42884.0,3.0,2.0,1.0,2.0,8019.0,2017-02-18 05:25:36.000
1.0,94203.0,44711.0,1.0,4.0,3.0,1.0,14888.0,2017-02-18 05:26:09.600
4.0,67831.0,47269.0,3.0,4.0,1.0,2.0,9802.0,2017-02-18 05:26:43.200
13.0,60687.0,25569.0,3.0,3.0,3.0,1.0,3098.0,2017-02-18 05:27:16.800
19.0,156580.0,39227.0,2.0,2.0,2.0,1.0,2802.0,2017-02-18 05:27:50.400
11.0,104881.0,31787.0,1.0,4.0,2.0,1.0,5434.0,2017-02-18 05:28:24.000
17.0,44472.0,38747.0,3.0,5.0,1.0,1.0,4598.0,2017-02-18 05:28:57.600
8.0,155334.0,32886.0,4.0,2.0,1.0,2.0,3150.0,2017-02-18 05:29:31.200
19.0,127901.0,35325.0,1.0,4.0,3.0,1.0,2469.0,2017-02-18 05:30:04.800
9.0,176408.0,16931.0,2.0,4.0,2.0,1.0,1922.0,2017-02-18 05:30:38.400
10.0,95980.0,37044.0,1.0,4.0,3.0,1.0,6350.0,2017-02-18 05:31:12.000
7.0,166737.0,16915.0,1.0,3.0,3.0,1.0,3305.0,2017-02-18 05:31:45.600
14.0,142429.0,34304.0,1.0,5.0,1.0,1.0,4027.0,2017-02-18 05:32:19.200
15.0,95412.0,20272.0,1.0,3.0,3.0,2.0,2418.0,2017-02-18 05:32:52.800
7.0,133049.0,34320.0,2.0,5.0,2.0,1.0,5327.0,2017-02-18 05:33:26.400
17.0,50578.0,35546.0,1.0,5.0,1.0,2.0,4946.0,2017-02-18 05:34:00.000
16.0,6594.0,44503.0,1.0,5.0,3.0,1.0,7716.0,2017-02-18 05:34:33.600
12.0,116416.0,33478.0,2.0,3.0,3.0,1.0,3921.0,2017-02-18 05:35:07.200
17.0,97435.0,32787.0,1.0,5.0,2.0,1.0,3440.0,2017-02-18 05:35:40.800
11.0,43167.0,29710.0,2.0,4.0,2.0,1.0,5867.0,2017-02-18 05:36:14.400
9.0,161366.0,23208.0,2.0,2.0,3.0,2.0,2624.0,2017-02-18 05:36:48.000
12.0,112842.0,25849.0,4.0,4.0,2.0,1.0,2136.0,2017-02-18 05:37:21.600
10.0,148929.0,26172.0,1.0,5.0,2.0,1.0,3516.0,2017-02-18 05:37:55.200
12.0,62355.0,27160.0,1.0,5.0,3.0,1.0,4916.0,2017-02-18 05:38:28.800
7.0,98598.0,40045.0,5.0,4.0,1.0,1.0,4753.0,2017-02-18 05:39:02.400
8.0,127190.0,36570.0,3.0,5.0,1.0,1.0,4667.0,2017-02-18 05:39:36.000
10.0,56125.0,45125.0,2.0,4.0,2.0,1.0,8466.0,2017-02-18 05:40:09.600
8.0,60551.0,26815.0,3.0,5.0,1.0,1.0,4820.0,2017-02-18 05:40:43.200
6.0,129445.0,22511.0,3.0,3.0,3.0,2.0,2349.0,2017-02-18 05:41:16.800
11.0,14576.0,44830.0,1.0,5.0,2.0,1.0,11072.0,2017-02-18 05:41:50.400
14.0,14216.0,29209.0,1.0,5.0,3.0,1.0,6101.0,2017-02-18 05:42:24.000
9.0,135597.0,39178.0,3.0,2.0,2.0,1.0,4869.0,2017-02-18 05:42:57.600
5.0,43412.0,32183.0,3.0,4.0,2.0,1.0,7899.0,2017-02-18 05:43:31.200
8.0,78631.0,30749.0,3.0,2.0,2.0,1.0,5375.0,2017-02-18 05:44:04.800
3.0,145044.0,33059.0,3.0,5.0,2.0,1.0,4984.0,2017-02-18 05:44:38.400
12.0,72569.0,38617.0,4.0,4.0,2.0,1.0,3573.0,2017-02-18 05:45:12.000
11.0,44907.0,24824.0,2.0,5.0,2.0,2.0,3735.0,2017-02-18 05:45:45.600
1.0,75564.0,36168.0,3.0,5.0,2.0,2.0,8735.0,2017-02-18 05:46:19.200
16.0,178997.0,28112.0,1.0,4.0,2.0,1.0,2021.0,2017-02-18 05:46:52.800
16.0,98276.0,35658.0,1.0,4.0,2.0,2.0,3656.0,2017-02-18 05:47:26.400
10.0,126935.0,31585.0,1.0,4.0,3.0,1.0,4593.0,2017-02-18 05:48:00.000
10.0,138569.0,34643.0,2.0,4.0,3.0,1.0,3739.0,2017-02-18 05:48:33.600
13.0,25801.0,35818.0,1.0,5.0,3.0,2.0,6451.0,2017-02-18 05:49:07.200
17.0,54922.0,34050.0,4.0,4.0,3.0,1.0,1992.0,2017-02-18 05:49:40.800
4.0,91649.0,23879.0,4.0,5.0,2.0,1.0,3589.0,2017-02-18 05:50:14.400
10.0,85969.0,36913.0,1.0,4.0,1.0,2.0,6668.0,2017-02-18 05:50:48.000
16.0,103392.0,34874.0,1.0,5.0,2.0,1.0,3838.0,2017-02-18 05:51:21.600
14.0,102940.0,37744.0,1.0,4.0,1.0,1.0,5505.0,2017-02-18 05:51:55.200
18.0,165057.0,17926.0,1.0,4.0,2.0,1.0,939.0,2017-02-18 05:52:28.800
11.0,128317.0,43812.0,1.0,4.0,3.0,1.0,5852.0,2017-02-18 05:53:02.400
6.0,131129.0,39826.0,2.0,3.0,2.0,1.0,7317.0,2017-02-18 05:53:36.000
8.0,178508.0,37773.0,1.0,5.0,1.0,1.0,5782.0,2017-02-18 05:54:09.600
16.0,90190.0,36281.0,2.0,4.0,2.0,1.0,3625.0,2017-02-18 05:54:43.200
5.0,146050.0,33693.0,1.0,4.0,1.0,1.0,7519.0,2017-02-18 05:55:16.800
11.0,144588.0,35466.0,1.0,5.0,2.0,1.0,4271.0,2017-02-18 05:55:50.400
5.0,27290.0,42455.0,1.0,4.0,2.0,1.0,16941.0,2017-02-18 05:56:24.000
10.0,109384.0,40242.0,1.0,4.0,3.0,1.0,6478.0,2017-02-18 05:56:57.600
2.0,7553.0,25376.0,4.0,2.0,2.0,1.0,8191.0,2017-02-18 05:57:31.200
19.0,77581.0,29469.0,1.0,3.0,2.0,1.0,3486.0,2017-02-18 05:58:04.800
2.0,28478.0,42789.0,3.0,4.0,1.0,1.0,15069.0,2017-02-18 05:58:38.400
5.0,106279.0,32010.0,1.0,5.0,1.0,1.0,8783.0,2017-02-18 05:59:12.000
15.0,77157.0,34283.0,2.0,5.0,3.0,1.0,3146.0,2017-02-18 05:59:45.600
8.0,22598.0,25152.0,3.0,2.0,2.0,1.0,5872.0,2017-02-18 06:00:19.200
3.0,115882.0,24769.0,3.0,3.0,2.0,2.0,4794.0,2017-02-18 06:00:52.800
14.0,62205.0,45683.0,1.0,2.0,2.0,1.0,8029.0,2017-02-18 06:01:26.400
5.0,23112.0,26224.0,5.0,4.0,2.0,2.0,4966.0,2017-02-18 06:02:00.000
4.0,133071.0,31719.0,2.0,2.0,1.0,1.0,7346.0,2017-02-18 06:02:33.600
10.0,141948.0,18678.0,1.0,5.0,2.0,1.0,2822.0,2017-02-18 06:03:07.200
10.0,37649.0,28642.0,2.0,5.0,3.0,1.0,5525.0,2017-02-18 06:03:40.800
8.0,150073.0,22843.0,1.0,3.0,1.0,1.0,4393.0,2017-02-18 06:04:14.400
8.0,78792.0,29880.0,2.0,2.0,2.0,1.0,6649.0,2017-02-18 06:04:48.000
3.0,135357.0,21812.0,4.0,4.0,3.0,1.0,2646.0,2017-02-18 06:05:21.600
13.0,163987.0,39676.0,2.0,5.0,2.0,1.0,2808.0,2017-02-18 06:05:55.200
17.0,91592.0,41153.0,4.0,5.0,2.0,1.0,2076.0,2017-02-18 06:06:28.800
10.0,110330.0,29219.0,4.0,3.0,3.0,1.0,2548.0,2017-02-18 06:07:02.400
18.0,83926.0,41136.0,1.0,5.0,3.0,2.0,3248.0,2017-02-18 06:07:36.000
2.0,95656.0,36631.0,3.0,4.0,3.0,2.0,6822.0,2017-02-18 06:08:09.600
20.0,38244.0,45110.0,1.0,4.0,2.0,1.0,6717.0,2017-02-18 06:08:43.200
11.0,124283.0,35806.0,1.0,4.0,2.0,1.0,5274.0,2017-02-18 06:09:16.800
8.0,43048.0,30840.0,3.0,5.0,2.0,1.0,5415.0,2017-02-18 06:09:50.400
15.0,102033.0,22028.0,3.0,4.0,3.0,1.0,1361.0,2017-02-18 06:10:24.000
2.0,157250.0,42312.0,1.0,3.0,2.0,1.0,10551.0,2017-02-18 06:10:57.600
18.0,178328.0,20631.0,1.0,4.0,2.0,2.0,421.0,2017-02-18 06:11:31.200
18.0,83406.0,33769.0,1.0,5.0,3.0,2.0,2363.0,2017-02-18 06:12:04.800
12.0,55165.0,26454.0,2.0,4.0,2.0,1.0,4802.0,2017-02-18 06:12:38.400
8.0,70606.0,31487.0,2.0,4.0,2.0,1.0,6029.0,2017-02-18 06:13:12.000
18.0,156891.0,27270.0,4.0,2.0,3.0,1.0,1135.0,2017-02-18 06:13:45.600
6.0,142621.0,38166.0,4.0,4.0,1.0,2.0,3994.0,2017-02-18 06:14:19.200
5.0,54349.0,25013.0,1.0,4.0,2.0,1.0,9370.0,2017-02-18 06:14:52.800
15.0,57895.0,37664.0,2.0,5.0,2.0,1.0,4440.0,2017-02-18 06:15:26.400
12.0,72519.0,20178.0,2.0,3.0,1.0,1.0,3981.0,2017-02-18 06:16:00.000
16.0,89198.0,35279.0,5.0,4.0,2.0,1.0,2056.0,2017-02-18 06:16:33.600
3.0,70001.0,20430.0,1.0,4.0,2.0,2.0,8709.0,2017-02-18 06:17:07.200
14.0,178835.0,16524.0,2.0,4.0,2.0,2.0,339.0,2017-02-18 06:17:40.800
4.0,46200.0,34543.0,5.0,3.0,3.0,1.0,6389.0,2017-02-18 06:18:14.400
8.0,163256.0,44236.0,3.0,2.0,1.0,1.0,5463.0,2017-02-18 06:18:48.000
2.0,164665.0,27794.0,1.0,5.0,1.0,1.0,6760.0,2017-02-18 06:19:21.600
3.0,36623.0,32345.0,1.0,4.0,2.0,1.0,14760.0,2017-02-18 06:19:55.200
12.0,96300.0,37371.0,2.0,4.0,3.0,2.0,3166.0,2017-02-18 06:20:28.800
1.0,127904.0,28753.0,2.0,4.0,1.0,1.0,7522.0,2017-02-18 06:21:02.400
12.0,18264.0,23942.0,3.0,5.0,1.0,1.0,4250.0,2017-02-18 06:21:36.000
5.0,47768.0,44648.0,1.0,5.0,1.0,1.0,16224.0,2017-02-18 06:22:09.600
8.0,77985.0,27598.0,3.0,5.0,3.0,1.0,3629.0,2017-02-18 06:22:43.200
7.0,22170.0,25375.0,3.0,5.0,3.0,1.0,5433.0,2017-02-18 06:23:16.800
7.0,107254.0,27706.0,4.0,2.0,2.0,1.0,3711.0,2017-02-18 06:23:50.400
9.0,103213.0,27481.0,1.0,3.0,3.0,1.0,5474.0,2017-02-18 06:24:24.000
9.0,42312.0,38004.0,2.0,3.0,2.0,1.0,8558.0,2017-02-18 06:24:57.600
7.0,26953.0,23720.0,1.0,4.0,3.0,2.0,8057.0,2017-02-18 06:25:31.200
11.0,132381.0,40367.0,1.0,2.0,3.0,2.0,5167.0,2017-02-18 06:26:04.800
14.0,132075.0,21414.0,1.0,3.0,1.0,2.0,2506.0,2017-02-18 06:26:38.400
3.0,86940.0,29018.0,2.0,4.0,3.0,2.0,6378.0,2017-02-18 06:27:12.000
8.0,147238.0,31684.0,1.0,4.0,3.0,1.0,4815.0,2017-02-18 06:27:45.600
1.0,168178.0,39056.0,1.0,4.0,1.0,1.0,9987.0,2017-02-18 06:28:19.200
12.0,39557.0,33385.0,1.0,5.0,1.0,1.0,7678.0,2017-02-18 06:28:52.800
7.0,21722.0,27922.0,1.0,3.0,2.0,2.0,10335.0,2017-02-18 06:29:26.400
10.0,96570.0,40909.0,2.0,5.0,1.0,1.0,6360.0,2017-02-18 06:30:00.000
2.0,74496.0,43380.0,1.0,3.0,2.0,1.0,17095.0,2017-02-18 06:30:33.600
8.0,98175.0,21702.0,4.0,5.0,2.0,1.0,1953.0,2017-02-18 06:31:07.200
4.0,65900.0,33471.0,1.0,4.0,1.0,2.0,11380.0,2017-02-18 06:31:40.800
11.0,151187.0,32146.0,1.0,4.0,3.0,1.0,3895.0,2017-02-18 06:32:14.400
5.0,154689.0,19995.0,1.0,5.0,1.0,2.0,3635.0,2017-02-18 06:32:48.000
2.0,174132.0,28315.0,2.0,5.0,3.0,2.0,3548.0,2017-02-18 06:33:21.600
8.0,85612.0,36975.0,3.0,3.0,3.0,1.0,5553.0,2017-02-18 06:33:55.200
19.0,129456.0,26984.0,3.0,4.0,3.0,1.0,1042.0,2017-02-18 06:34:28.800
9.0,38138.0,42804.0,3.0,4.0,2.0,1.0,7445.0,2017-02-18 06:35:02.400
17.0,10916.0,20446.0,3.0,4.0,2.0,1.0,1963.0,2017-02-18 06:35:36.000
3.0,186613.0,40156.0,3.0,3.0,3.0,1.0,5387.0,2017-02-18 06:36:09.600
9.0,53240.0,36696.0,1.0,5.0,3.0,1.0,8664.0,2017-02-18 06:36:43.200
16.0,115481.0,33787.0,2.0,2.0,2.0,1.0,3648.0,2017-02-18 06:37:16.800
11.0,159756.0,30009.0,2.0,4.0,2.0,1.0,3090.0,2017-02-18 06:37:50.400
3.0,154545.0,40599.0,4.0,4.0,3.0,1.0,4332.0,2017-02-18 06:38:24.000
10.0,125483.0,22310.0,5.0,2.0,3.0,1.0,1200.0,2017-02-18 06:38:57.600
4.0,9295.0,33458.0,3.0,3.0,2.0,1.0,10424.0,2017-02-18 06:39:31.200
20.0,196440.0,21545.0,5.0,4.0,2.0,1.0,-402.0,2017-02-18 06:40:04.800
17.0,64031.0,33896.0,1.0,4.0,2.0,1.0,4623.0,2017-02-18 06:40:38.400
15.0,124610.0,32416.0,1.0,5.0,2.0,1.0,3428.0,2017-02-18 06:41:12.000
5.0,70528.0,26995.0,1.0,5.0,2.0,1.0,8798.0,2017-02-18 06:41:45.600
5.0,117003.0,41527.0,3.0,5.0,2.0,1.0,6217.0,2017-02-18 06:42:19.200
8.0,176736.0,38770.0,3.0,4.0,3.0,2.0,2093.0,2017-02-18 06:42:52.800
10.0,189310.0,21812.0,1.0,4.0,2.0,1.0,2491.0,2017-02-18 06:43:26.400
10.0,147153.0,45451.0,1.0,4.0,1.0,2.0,5847.0,2017-02-18 06:44:00.000
9.0,43481.0,41639.0,1.0,2.0,3.0,2.0,10554.0,2017-02-18 06:44:33.600
12.0,189349.0,37904.0,3.0,4.0,2.0,2.0,1536.0,2017-02-18 06:45:07.200
10.0,103062.0,29791.0,2.0,3.0,3.0,1.0,4485.0,2017-02-18 06:45:40.800
16.0,153049.0,41706.0,3.0,4.0,2.0,2.0,1587.0,2017-02-18 06:46:14.400
4.0,159576.0,38882.0,1.0,4.0,3.0,1.0,7879.0,2017-02-18 06:46:48.000
11.0,69753.0,33194.0,5.0,4.0,2.0,2.0,2093.0,2017-02-18 06:47:21.600
10.0,142752.0,36725.0,1.0,5.0,2.0,1.0,5046.0,2017-02-18 06:47:55.200
17.0,85139.0,38473.0,2.0,4.0,1.0,2.0,3575.0,2017-02-18 06:48:28.800
7.0,79925.0,31937.0,1.0,5.0,2.0,1.0,8558.0,2017-02-18 06:49:02.400
2.0,83040.0,43653.0,2.0,2.0,2.0,1.0,13916.0,2017-02-18 06:49:36.000
1.0,177274.0,33506.0,1.0,5.0,3.0,2.0,6859.0,2017-02-18 06:50:09.600
5.0,112080.0,41175.0,2.0,2.0,1.0,1.0,9704.0,2017-02-18 06:50:43.200
9.0,111633.0,45267.0,5.0,5.0,2.0,1.0,3291.0,2017-02-18 06:51:16.800
8.0,96467.0,44528.0,2.0,2.0,2.0,2.0,7633.0,2017-02-18 06:51:50.400
2.0,142125.0,41120.0,5.0,5.0,2.0,2.0,4080.0,2017-02-18 06:52:24.000
13.0,146889.0,35952.0,1.0,3.0,3.0,2.0,3285.0,2017-02-18 06:52:57.600
1.0,66363.0,26578.0,3.0,4.0,3.0,1.0,7297.0,2017-02-18 06:53:31.200
7.0,99628.0,21747.0,4.0,3.0,2.0,2.0,2108.0,2017-02-18 06:54:04.800
8.0,48716.0,36792.0,2.0,4.0,2.0,1.0,8003.0,2017-02-18 06:54:38.400
11.0,145888.0,20886.0,1.0,4.0,3.0,2.0,1699.0,2017-02-18 06:55:12.000
5.0,122994.0,35376.0,5.0,4.0,1.0,1.0,4076.0,2017-02-18 06:55:45.600
9.0,30383.0,30466.0,1.0,4.0,2.0,1.0,8942.0,2017-02-18 06:56:19.200
10.0,81646.0,34673.0,1.0,5.0,3.0,1.0,6047.0,2017-02-18 06:56:52.800
11.0,145627.0,34917.0,4.0,5.0,1.0,1.0,2545.0,2017-02-18 06:57:26.400
8.0,16331.0,39556.0,5.0,4.0,2.0,2.0,6279.0,2017-02-18 06:58:00.000
11.0,125570.0,32440.0,1.0,4.0,2.0,1.0,5007.0,2017-02-18 06:58:33.600
6.0,178962.0,40589.0,4.0,4.0,2.0,1.0,3528.0,2017-02-18 06:59:07.200
12.0,147859.0,39588.0,1.0,5.0,1.0,1.0,5201.0,2017-02-18 06:59:40.800
9.0,144332.0,26503.0,2.0,2.0,3.0,1.0,3676.0,2017-02-18 07:00:14.400
5.0,53108.0,39396.0,3.0,4.0,2.0,1.0,9312.0,2017-02-18 07:00:48.000
13.0,182189.0,22168.0,4.0,4.0,3.0,1.0,220.0,2017-02-18 07:01:21.600
15.0,21211.0,29265.0,2.0,5.0,3.0,1.0,3949.0,2017-02-18 07:01:55.200
14.0,111467.0,27484.0,1.0,3.0,2.0,1.0,3889.0,2017-02-18 07:02:28.800
11.0,75660.0,21217.0,2.0,5.0,1.0,1.0,3587.0,2017-02-18 07:03:02.400
12.0,142780.0,24000.0,1.0,5.0,3.0,1.0,2576.0,2017-02-18 07:03:36.000
13.0,69937.0,38515.0,1.0,5.0,2.0,2.0,5373.0,2017-02-18 07:04:09.600
12.0,76166.0,31148.0,5.0,3.0,3.0,1.0,2050.0,2017-02-18 07:04:43.200
10.0,113124.0,42682.0,1.0,4.0,2.0,2.0,6577.0,2017-02-18 07:05:16.800
9.0,121050.0,40456.0,2.0,5.0,2.0,2.0,4320.0,2017-02-18 07:05:50.400
5.0,136077.0,31264.0,2.0,4.0,2.0,2.0,4515.0,2017-02-18 07:06:24.000
8.0,177944.0,42527.0,2.0,2.0,3.0,1.0,5583.0,2017-02-18 07:06:57.600
2.0,90752.0,20748.0,1.0,3.0,3.0,2.0,7624.0,2017-02-18 07:07:31.200
9.0,145081.0,23234.0,4.0,5.0,1.0,1.0,1793.0,2017-02-18 07:08:04.800
20.0,17152.0,47599.0,4.0,5.0,2.0,1.0,3012.0,2017-02-18 07:08:38.400
3.0,97135.0,24590.0,5.0,5.0,2.0,1.0,3503.0,2017-02-18 07:09:12.000
8.0,72427.0,30470.0,1.0,4.0,2.0,1.0,7854.0,2017-02-18 07:09:45.600
3.0,145700.0,27288.0,2.0,4.0,3.0,1.0,4665.0,2017-02-18 07:10:19.200
18.0,98794.0,25023.0,2.0,3.0,2.0,1.0,2398.0,2017-02-18 07:10:52.800
9.0,86917.0,26132.0,1.0,3.0,1.0,2.0,5874.0,2017-02-18 07:11:26.400
1.0,50065.0,33686.0,2.0,4.0,1.0,1.0,13444.0,2017-02-18 07:12:00.000
9.0,47004.0,27306.0,1.0,4.0,3.0,1.0,6456.0,2017-02-18 07:12:33.600
6.0,92370.0,35079.0,3.0,5.0,2.0,1.0,5169.0,2017-02-18 07:13:07.200
10.0,82290.0,22736.0,5.0,3.0,3.0,2.0,885.0,2017-02-18 07:13:40.800
