id,identifier,work_home_actual
59214,59214,1
59215,59215,1
59216,59216,0
59217,59217,0
59218,59218,1
59219,59219,0
59220,59220,1
59221,59221,1
59222,59222,1
59223,59223,1
59224,59224,0
59225,59225,0
59226,59226,1
59227,59227,0
59228,59228,1
59229,59229,0
59230,59230,1
59231,59231,1
59232,59232,0
59233,59233,1
59234,59234,0
59235,59235,1
59236,59236,0
59237,59237,1
59238,59238,0
59239,59239,0
59240,59240,0
59241,59241,1
59242,59242,0
59243,59243,0
59244,59244,0
59245,59245,0
59246,59246,0
59247,59247,1
59248,59248,1
59249,59249,0
59250,59250,1
59251,59251,1
59252,59252,0
59253,59253,1
59254,59254,1
59255,59255,0
59256,59256,0
59257,59257,1
59258,59258,0
59259,59259,1
59260,59260,0
59261,59261,0
59262,59262,0
59263,59263,1
59264,59264,0
59265,59265,0
59266,59266,0
59267,59267,1
59268,59268,0
59269,59269,1
59270,59270,0
59271,59271,0
59272,59272,0
59273,59273,0
59274,59274,0
59275,59275,1
59276,59276,1
59277,59277,1
59278,59278,1
59279,59279,0
59280,59280,1
59281,59281,0
59282,59282,1
59283,59283,1
59284,59284,0
59285,59285,1
59286,59286,1
59287,59287,0
59288,59288,1
59289,59289,1
59290,59290,1
59291,59291,1
59292,59292,0
59293,59293,1
59294,59294,1
59295,59295,1
59296,59296,1
59297,59297,0
59298,59298,1
59299,59299,0
59300,59300,1
59301,59301,0
59302,59302,0
59303,59303,0
59304,59304,1
59305,59305,1
59306,59306,1
59307,59307,1
59308,59308,0
59309,59309,0
59310,59310,1
59311,59311,0
59312,59312,0
59313,59313,0
59314,59314,0
59315,59315,1
59316,59316,0
59317,59317,0
59318,59318,1
59319,59319,1
59320,59320,1
59321,59321,0
59322,59322,0
59323,59323,1
59324,59324,0
59325,59325,1
59326,59326,1
59327,59327,0
59328,59328,0
59329,59329,0
59330,59330,0
59331,59331,0
59332,59332,1
59333,59333,0
59334,59334,1
59335,59335,1
59336,59336,1
59337,59337,1
59338,59338,1
59339,59339,1
59340,59340,1
59341,59341,0
59342,59342,0
59343,59343,1
59344,59344,0
59345,59345,1
59346,59346,0
59347,59347,0
59348,59348,1
59349,59349,0
59350,59350,1
59351,59351,1
59352,59352,0
59353,59353,0
59354,59354,1
59355,59355,0
59356,59356,0
59357,59357,0
59358,59358,1
59359,59359,0
59360,59360,0
59361,59361,0
59362,59362,1
59363,59363,0
59364,59364,1
59365,59365,1
59366,59366,0
59367,59367,0
59368,59368,0
59369,59369,0
59370,59370,0
59371,59371,1
59372,59372,0
59373,59373,1
59374,59374,1
59375,59375,0
59376,59376,0
59377,59377,0
59378,59378,0
59379,59379,0
59380,59380,1
59381,59381,0
59382,59382,1
59383,59383,1
59384,59384,1
59385,59385,1
59386,59386,0
59387,59387,0
59388,59388,1
59389,59389,1
59390,59390,0
59391,59391,1
59392,59392,0
59393,59393,1
59394,59394,1
59395,59395,1
59396,59396,1
59397,59397,0
59398,59398,1
59399,59399,0
59400,59400,0
59401,59401,1
59402,59402,0
59403,59403,1
59404,59404,1
59405,59405,0
59406,59406,0
59407,59407,1
59408,59408,0
59409,59409,1
59410,59410,1
59411,59411,1
59412,59412,1
59413,59413,1
59414,59414,1
59415,59415,0
59416,59416,1
59417,59417,1
59418,59418,0
59419,59419,0
59420,59420,1
59421,59421,1
59422,59422,1
59423,59423,0
59424,59424,1
59425,59425,1
59426,59426,0
59427,59427,1
59428,59428,1
59429,59429,0
59430,59430,1
59431,59431,1
59432,59432,0
59433,59433,0
59434,59434,1
59435,59435,1
59436,59436,0
59437,59437,1
59438,59438,0
59439,59439,1
59440,59440,1
59441,59441,0
59442,59442,0
59443,59443,1
59444,59444,1
59445,59445,1
59446,59446,1
59447,59447,1
59448,59448,1
59449,59449,1
59450,59450,1
59451,59451,0
59452,59452,0
59453,59453,0
59454,59454,0
59455,59455,0
59456,59456,1
59457,59457,1
59458,59458,0
59459,59459,1
59460,59460,0
59461,59461,1
59462,59462,1
59463,59463,0
59464,59464,1
59465,59465,0
59466,59466,1
59467,59467,1
59468,59468,0
59469,59469,1
59470,59470,0
59471,59471,0
59472,59472,1
59473,59473,0
59474,59474,1
59475,59475,0
59476,59476,0
59477,59477,0
59478,59478,1
59479,59479,0
59480,59480,1
59481,59481,1
59482,59482,0
59483,59483,0
59484,59484,1
59485,59485,1
59486,59486,0
59487,59487,0
59488,59488,0
59489,59489,1
59490,59490,0
59491,59491,1
59492,59492,1
59493,59493,1
59494,59494,0
59495,59495,0
59496,59496,0
59497,59497,0
59498,59498,1
59499,59499,1
59500,59500,1
59501,59501,1
59502,59502,0
59503,59503,0
59504,59504,1
59505,59505,0
59506,59506,0
59507,59507,0
59508,59508,0
59509,59509,0
59510,59510,1
59511,59511,1
59512,59512,0
59513,59513,0
59514,59514,1
59515,59515,0
59516,59516,0
59517,59517,1
59518,59518,1
59519,59519,1
59520,59520,0
59521,59521,0
59522,59522,0
59523,59523,0
59524,59524,1
59525,59525,0
59526,59526,0
59527,59527,1
59528,59528,1
59529,59529,1
59530,59530,1
59531,59531,0
59532,59532,0
59533,59533,1
59534,59534,0
59535,59535,0
59536,59536,0
59537,59537,0
59538,59538,1
59539,59539,1
59540,59540,1
59541,59541,1
59542,59542,0
59543,59543,0
59544,59544,0
59545,59545,1
59546,59546,1
59547,59547,0
59548,59548,0
59549,59549,0
59550,59550,0
59551,59551,0
59552,59552,1
59553,59553,0
59554,59554,1
59555,59555,1
59556,59556,0
59557,59557,1
59558,59558,0
59559,59559,0
59560,59560,0
59561,59561,0
59562,59562,0
59563,59563,1
59564,59564,0
59565,59565,0
59566,59566,1
59567,59567,0
59568,59568,1
59569,59569,0
59570,59570,0
59571,59571,1
59572,59572,0
59573,59573,0
59574,59574,1
59575,59575,0
59576,59576,0
59577,59577,1
59578,59578,0
59579,59579,1
59580,59580,0
59581,59581,1
59582,59582,0
59583,59583,0
59584,59584,1
59585,59585,0
59586,59586,0
59587,59587,1
59588,59588,0
59589,59589,1
59590,59590,0
59591,59591,0
59592,59592,0
59593,59593,0
59594,59594,1
59595,59595,1
59596,59596,0
59597,59597,1
59598,59598,0
59599,59599,1
59600,59600,1
59601,59601,0
59602,59602,1
59603,59603,0
59604,59604,1
59605,59605,1
59606,59606,0
59607,59607,1
59608,59608,0
59609,59609,1
59610,59610,1
59611,59611,0
59612,59612,0
59613,59613,1
59614,59614,1
59615,59615,0
59616,59616,0
59617,59617,1
59618,59618,1
59619,59619,0
59620,59620,0
59621,59621,0
59622,59622,1
59623,59623,1
59624,59624,0
59625,59625,1
59626,59626,1
59627,59627,0
59628,59628,0
59629,59629,1
59630,59630,0
59631,59631,0
59632,59632,0
59633,59633,1
59634,59634,1
59635,59635,1
59636,59636,1
59637,59637,0
59638,59638,0
59639,59639,0
59640,59640,0
59641,59641,0
59642,59642,1
59643,59643,0
59644,59644,1
59645,59645,0
59646,59646,1
59647,59647,1
59648,59648,1
59649,59649,1
59650,59650,1
59651,59651,1
59652,59652,1
59653,59653,0
59654,59654,0
59655,59655,1
59656,59656,1
59657,59657,1
59658,59658,1
59659,59659,1
59660,59660,0
59661,59661,1
59662,59662,0
59663,59663,0
59664,59664,0
59665,59665,0
59666,59666,1
59667,59667,0
59668,59668,0
59669,59669,1
59670,59670,0
59671,59671,1
59672,59672,0
59673,59673,0
59674,59674,1
59675,59675,0
59676,59676,1
59677,59677,0
59678,59678,0
59679,59679,0
59680,59680,1
59681,59681,1
59682,59682,1
59683,59683,1
59684,59684,1
59685,59685,0
59686,59686,0
59687,59687,1
59688,59688,0
59689,59689,1
59690,59690,1
59691,59691,1
59692,59692,0
59693,59693,0
59694,59694,1
59695,59695,1
59696,59696,0
59697,59697,0
59698,59698,0
59699,59699,1
59700,59700,1
59701,59701,0
59702,59702,0
59703,59703,1
59704,59704,1
59705,59705,0
59706,59706,1
59707,59707,0
59708,59708,0
59709,59709,0
59710,59710,1
59711,59711,1
59712,59712,1
59713,59713,0
59714,59714,1
59715,59715,0
59716,59716,1
59717,59717,0
59718,59718,1
59719,59719,0
59720,59720,1
59721,59721,1
59722,59722,1
59723,59723,1
59724,59724,0
59725,59725,1
59726,59726,1
59727,59727,1
59728,59728,1
59729,59729,1
59730,59730,1
59731,59731,0
59732,59732,1
59733,59733,0
59734,59734,1
59735,59735,0
59736,59736,0
59737,59737,1
59738,59738,1
59739,59739,0
59740,59740,0
59741,59741,0
59742,59742,0
59743,59743,1
59744,59744,0
59745,59745,0
59746,59746,1
59747,59747,0
59748,59748,1
59749,59749,0
59750,59750,1
59751,59751,0
59752,59752,0
59753,59753,0
59754,59754,1
59755,59755,1
59756,59756,1
59757,59757,0
59758,59758,0
59759,59759,0
59760,59760,1
59761,59761,0
59762,59762,1
59763,59763,0
59764,59764,0
59765,59765,1
59766,59766,0
59767,59767,1
59768,59768,0
59769,59769,1
59770,59770,0
59771,59771,0
59772,59772,1
59773,59773,1
59774,59774,1
59775,59775,0
59776,59776,1
59777,59777,0
59778,59778,1
59779,59779,0
59780,59780,0
59781,59781,0
59782,59782,0
59783,59783,0
59784,59784,1
59785,59785,1
59786,59786,0
59787,59787,1
59788,59788,0
59789,59789,0
59790,59790,1
59791,59791,0
59792,59792,0
59793,59793,0
59794,59794,0
59795,59795,1
59796,59796,1
59797,59797,0
59798,59798,0
59799,59799,0
59800,59800,0
59801,59801,0
59802,59802,0
59803,59803,1
59804,59804,0
59805,59805,0
59806,59806,1
59807,59807,1
59808,59808,1
59809,59809,1
59810,59810,1
59811,59811,1
59812,59812,1
59813,59813,0
59814,59814,1
59815,59815,1
59816,59816,1
59817,59817,1
59818,59818,0
59819,59819,1
59820,59820,1
59821,59821,1
59822,59822,1
59823,59823,0
59824,59824,1
59825,59825,1
59826,59826,0
59827,59827,0
59828,59828,1
59829,59829,1
59830,59830,1
59831,59831,1
59832,59832,0
59833,59833,0
59834,59834,1
59835,59835,0
59836,59836,1
59837,59837,0
59838,59838,1
59839,59839,0
59840,59840,1
59841,59841,0
59842,59842,0
59843,59843,0
59844,59844,0
59845,59845,0
59846,59846,0
59847,59847,0
59848,59848,0
59849,59849,0
59850,59850,1
59851,59851,1
59852,59852,0
59853,59853,1
59854,59854,0
59855,59855,0
59856,59856,1
59857,59857,0
59858,59858,0
59859,59859,1
59860,59860,0
59861,59861,1
59862,59862,0
59863,59863,1
59864,59864,0
59865,59865,1
59866,59866,0
59867,59867,1
59868,59868,0
59869,59869,0
59870,59870,1
59871,59871,0
59872,59872,1
59873,59873,0
59874,59874,1
59875,59875,1
59876,59876,1
59877,59877,1
59878,59878,1
59879,59879,1
59880,59880,0
59881,59881,1
59882,59882,1
59883,59883,0
59884,59884,1
59885,59885,0
59886,59886,0
59887,59887,1
59888,59888,1
59889,59889,0
59890,59890,1
59891,59891,0
59892,59892,1
59893,59893,1
59894,59894,0
59895,59895,0
59896,59896,0
59897,59897,1
59898,59898,0
59899,59899,1
59900,59900,1
59901,59901,1
59902,59902,0
59903,59903,0
59904,59904,1
59905,59905,0
59906,59906,1
59907,59907,0
59908,59908,0
59909,59909,1
59910,59910,1
59911,59911,0
59912,59912,0
59913,59913,1
59914,59914,0
59915,59915,0
59916,59916,1
59917,59917,1
59918,59918,1
59919,59919,0
59920,59920,1
59921,59921,1
59922,59922,1
59923,59923,1
59924,59924,1
59925,59925,0
59926,59926,0
59927,59927,0
59928,59928,0
59929,59929,0
59930,59930,1
59931,59931,0
59932,59932,1
59933,59933,1
59934,59934,1
59935,59935,0
59936,59936,1
59937,59937,0
59938,59938,0
59939,59939,0
59940,59940,0
59941,59941,0
59942,59942,1
59943,59943,0
59944,59944,0
59945,59945,1
59946,59946,1
59947,59947,0
59948,59948,1
59949,59949,1
59950,59950,1
59951,59951,0
59952,59952,0
59953,59953,0
59954,59954,1
59955,59955,1
59956,59956,1
59957,59957,1
59958,59958,1
59959,59959,1
59960,59960,1
59961,59961,0
59962,59962,0
59963,59963,1
59964,59964,0
59965,59965,0
59966,59966,1
59967,59967,1
59968,59968,1
59969,59969,0
59970,59970,0
59971,59971,0
59972,59972,0
59973,59973,0
59974,59974,1
59975,59975,0
59976,59976,1
59977,59977,0
59978,59978,1
59979,59979,1
59980,59980,0
59981,59981,0
59982,59982,1
59983,59983,1
59984,59984,1
59985,59985,1
59986,59986,0
59987,59987,0
59988,59988,1
59989,59989,0
59990,59990,1
59991,59991,1
59992,59992,0
59993,59993,0
59994,59994,0
59995,59995,1
59996,59996,0
59997,59997,1
59998,59998,0
59999,59999,0
60000,60000,0
60001,60001,1
60002,60002,0
60003,60003,1
60004,60004,1
60005,60005,0
60006,60006,0
60007,60007,0
60008,60008,0
60009,60009,0
60010,60010,0
60011,60011,0
60012,60012,0
60013,60013,1
60014,60014,1
60015,60015,1
60016,60016,1
60017,60017,1
60018,60018,0
60019,60019,0
60020,60020,0
60021,60021,0
60022,60022,1
60023,60023,1
60024,60024,0
60025,60025,1
60026,60026,1
60027,60027,1
60028,60028,0
60029,60029,1
60030,60030,1
60031,60031,1
60032,60032,0
60033,60033,1
60034,60034,1
60035,60035,0
60036,60036,0
60037,60037,1
60038,60038,0
60039,60039,0
60040,60040,0
60041,60041,1
60042,60042,0
60043,60043,0
60044,60044,1
60045,60045,1
60046,60046,0
60047,60047,1
60048,60048,0
60049,60049,0
60050,60050,0
60051,60051,0
60052,60052,0
60053,60053,1
60054,60054,1
60055,60055,0
60056,60056,0
60057,60057,0
60058,60058,0
60059,60059,1
60060,60060,0
60061,60061,0
60062,60062,0
60063,60063,0
60064,60064,0
60065,60065,1
60066,60066,1
60067,60067,1
60068,60068,1
60069,60069,0
60070,60070,1
60071,60071,0
60072,60072,0
60073,60073,1
60074,60074,1
60075,60075,1
60076,60076,0
60077,60077,0
60078,60078,0
60079,60079,1
60080,60080,0
60081,60081,1
60082,60082,1
60083,60083,0
60084,60084,1
60085,60085,1
60086,60086,1
60087,60087,0
60088,60088,1
60089,60089,1
60090,60090,0
60091,60091,1
60092,60092,1
60093,60093,1
60094,60094,1
60095,60095,0
60096,60096,1
60097,60097,0
60098,60098,0
60099,60099,0
60100,60100,0
60101,60101,1
60102,60102,1
60103,60103,0
60104,60104,0
60105,60105,1
60106,60106,0
60107,60107,1
60108,60108,1
60109,60109,0
60110,60110,0
60111,60111,1
60112,60112,0
60113,60113,1
60114,60114,1
60115,60115,0
60116,60116,0
60117,60117,0
60118,60118,0
60119,60119,1
60120,60120,0
60121,60121,0
60122,60122,1
60123,60123,0
60124,60124,1
60125,60125,0
60126,60126,0
60127,60127,1
60128,60128,1
60129,60129,0
60130,60130,0
60131,60131,1
60132,60132,0
60133,60133,1
60134,60134,1
60135,60135,0
60136,60136,0
60137,60137,0
60138,60138,1
60139,60139,1
60140,60140,1
60141,60141,0
60142,60142,0
60143,60143,1
60144,60144,1
60145,60145,0
60146,60146,0
60147,60147,0
60148,60148,0
60149,60149,1
60150,60150,1
60151,60151,0
60152,60152,1
60153,60153,0
60154,60154,0
60155,60155,1
60156,60156,0
60157,60157,1
60158,60158,0
60159,60159,1
60160,60160,1
60161,60161,0
60162,60162,0
60163,60163,0
60164,60164,1
60165,60165,1
60166,60166,1
60167,60167,1
60168,60168,0
60169,60169,1
60170,60170,1
60171,60171,1
60172,60172,0
60173,60173,0
60174,60174,0
60175,60175,0
60176,60176,0
60177,60177,1
60178,60178,0
60179,60179,0
60180,60180,1
60181,60181,0
60182,60182,0
60183,60183,1
60184,60184,0
60185,60185,1
60186,60186,0
60187,60187,1
60188,60188,0
60189,60189,1
60190,60190,1
60191,60191,0
60192,60192,1
60193,60193,1
60194,60194,0
60195,60195,0
60196,60196,0
60197,60197,1
60198,60198,0
60199,60199,1
60200,60200,0
60201,60201,1
60202,60202,1
60203,60203,1
60204,60204,1
60205,60205,1
60206,60206,0
60207,60207,0
60208,60208,1
60209,60209,1
60210,60210,0
60211,60211,1
60212,60212,1
60213,60213,1
60214,60214,1
60215,60215,0
60216,60216,0
60217,60217,1
60218,60218,0
60219,60219,1
60220,60220,1
60221,60221,1
60222,60222,1
60223,60223,1
60224,60224,1
60225,60225,0
60226,60226,0
60227,60227,1
60228,60228,1
60229,60229,1
60230,60230,0
60231,60231,1
60232,60232,1
60233,60233,0
60234,60234,1
60235,60235,1
60236,60236,1
60237,60237,1
60238,60238,0
60239,60239,0
60240,60240,1
60241,60241,0
60242,60242,1
60243,60243,0
60244,60244,0
60245,60245,1
60246,60246,0
60247,60247,0
60248,60248,1
60249,60249,1
60250,60250,1
60251,60251,1
60252,60252,0
60253,60253,1
60254,60254,1
60255,60255,0
60256,60256,0
60257,60257,1
60258,60258,0
60259,60259,1
60260,60260,1
60261,60261,0
60262,60262,1
60263,60263,1
60264,60264,1
60265,60265,1
60266,60266,1
60267,60267,1
60268,60268,0
60269,60269,1
60270,60270,0
60271,60271,0
60272,60272,0
60273,60273,0
60274,60274,0
60275,60275,0
60276,60276,1
60277,60277,1
60278,60278,1
60279,60279,1
60280,60280,0
60281,60281,0
60282,60282,1
60283,60283,0
60284,60284,0
60285,60285,1
60286,60286,0
60287,60287,0
60288,60288,0
60289,60289,1
60290,60290,1
60291,60291,1
60292,60292,0
60293,60293,1
60294,60294,1
60295,60295,0
60296,60296,0
60297,60297,0
60298,60298,1
60299,60299,0
60300,60300,0
60301,60301,0
60302,60302,1
60303,60303,1
60304,60304,0
60305,60305,0
60306,60306,1
60307,60307,1
60308,60308,1
60309,60309,1
60310,60310,1
60311,60311,1
60312,60312,0
60313,60313,0
60314,60314,0
60315,60315,0
60316,60316,1
60317,60317,1
60318,60318,1
60319,60319,1
60320,60320,1
60321,60321,0
60322,60322,1
60323,60323,0
60324,60324,1
60325,60325,1
60326,60326,0
60327,60327,0
60328,60328,1
60329,60329,0
60330,60330,1
60331,60331,1
60332,60332,0
60333,60333,0
60334,60334,0
60335,60335,0
60336,60336,0
60337,60337,0
60338,60338,1
60339,60339,1
60340,60340,1
60341,60341,0
60342,60342,0
60343,60343,1
60344,60344,0
60345,60345,0
60346,60346,0
60347,60347,0
60348,60348,1
60349,60349,1
60350,60350,0
60351,60351,0
60352,60352,1
60353,60353,0
60354,60354,0
60355,60355,0
60356,60356,0
60357,60357,1
60358,60358,0
60359,60359,1
60360,60360,0
60361,60361,0
60362,60362,0
60363,60363,0
60364,60364,1
60365,60365,1
60366,60366,0
60367,60367,1
60368,60368,1
60369,60369,0
60370,60370,1
60371,60371,1
60372,60372,1
60373,60373,0
60374,60374,0
60375,60375,0
60376,60376,1
60377,60377,1
60378,60378,1
60379,60379,0
60380,60380,1
60381,60381,1
60382,60382,0
60383,60383,1
60384,60384,0
60385,60385,1
60386,60386,0
60387,60387,1
60388,60388,0
60389,60389,1
60390,60390,0
60391,60391,0
60392,60392,0
60393,60393,1
60394,60394,0
60395,60395,0
60396,60396,1
60397,60397,0
60398,60398,0
60399,60399,1
60400,60400,0
60401,60401,1
60402,60402,1
60403,60403,1
60404,60404,0
60405,60405,1
60406,60406,1
60407,60407,1
60408,60408,0
60409,60409,1
60410,60410,0
60411,60411,0
60412,60412,0
60413,60413,0
60414,60414,1
60415,60415,0
60416,60416,1
60417,60417,0
60418,60418,0
60419,60419,1
60420,60420,0
60421,60421,0
60422,60422,0
60423,60423,1
60424,60424,0
60425,60425,1
60426,60426,0
60427,60427,0
60428,60428,0
60429,60429,0
60430,60430,1
60431,60431,0
60432,60432,1
60433,60433,0
60434,60434,0
60435,60435,0
60436,60436,1
60437,60437,1
60438,60438,0
60439,60439,1
60440,60440,1
60441,60441,1
60442,60442,0
60443,60443,0
60444,60444,1
60445,60445,0
60446,60446,1
60447,60447,1
60448,60448,1
60449,60449,1
60450,60450,1
60451,60451,1
60452,60452,0
60453,60453,0
60454,60454,0
60455,60455,0
60456,60456,1
60457,60457,1
60458,60458,0
60459,60459,0
60460,60460,0
60461,60461,0
60462,60462,0
60463,60463,0
60464,60464,0
60465,60465,0
60466,60466,1
60467,60467,1
60468,60468,0
60469,60469,1
60470,60470,0
60471,60471,1
60472,60472,0
60473,60473,0
60474,60474,1
60475,60475,0
60476,60476,1
60477,60477,0
60478,60478,0
60479,60479,1
60480,60480,0
60481,60481,0
60482,60482,1
60483,60483,0
60484,60484,1
60485,60485,0
60486,60486,1
60487,60487,0
60488,60488,0
60489,60489,1
60490,60490,0
60491,60491,1
60492,60492,1
60493,60493,0
60494,60494,0
60495,60495,0
60496,60496,1
60497,60497,0
60498,60498,1
60499,60499,1
60500,60500,1
60501,60501,1
60502,60502,1
60503,60503,1
60504,60504,0
60505,60505,0
60506,60506,1
60507,60507,0
60508,60508,1
60509,60509,0
60510,60510,0
60511,60511,1
60512,60512,0
60513,60513,1
60514,60514,1
60515,60515,0
60516,60516,0
60517,60517,0
60518,60518,1
60519,60519,0
60520,60520,0
60521,60521,0
60522,60522,1
60523,60523,1
60524,60524,0
60525,60525,0
60526,60526,0
60527,60527,0
60528,60528,0
60529,60529,1
60530,60530,0
60531,60531,0
60532,60532,1
60533,60533,1
60534,60534,0
60535,60535,1
60536,60536,0
60537,60537,1
60538,60538,1
60539,60539,1
60540,60540,1
60541,60541,1
60542,60542,0
60543,60543,0
60544,60544,1
60545,60545,0
60546,60546,1
60547,60547,0
60548,60548,0
60549,60549,0
60550,60550,0
60551,60551,1
60552,60552,0
60553,60553,0
60554,60554,1
60555,60555,0
60556,60556,1
60557,60557,1
60558,60558,1
60559,60559,0
60560,60560,1
60561,60561,0
60562,60562,1
60563,60563,1
60564,60564,0
60565,60565,0
60566,60566,0
60567,60567,0
60568,60568,1
60569,60569,0
60570,60570,0
60571,60571,1
60572,60572,1
60573,60573,1
60574,60574,0
60575,60575,0
60576,60576,0
60577,60577,1
60578,60578,1
60579,60579,1
60580,60580,0
60581,60581,1
60582,60582,1
60583,60583,0
60584,60584,1
60585,60585,0
60586,60586,0
60587,60587,0
60588,60588,1
60589,60589,1
60590,60590,0
60591,60591,1
60592,60592,1
60593,60593,0
60594,60594,1
60595,60595,1
60596,60596,1
60597,60597,1
60598,60598,0
60599,60599,1
60600,60600,1
60601,60601,0
60602,60602,1
60603,60603,0
60604,60604,0
60605,60605,1
60606,60606,0
60607,60607,0
60608,60608,0
60609,60609,0
60610,60610,1
60611,60611,1
60612,60612,0
60613,60613,1
60614,60614,0
60615,60615,0
60616,60616,1
60617,60617,0
60618,60618,0
60619,60619,0
60620,60620,1
60621,60621,0
60622,60622,0
60623,60623,1
60624,60624,1
60625,60625,1
60626,60626,1
60627,60627,0
60628,60628,1
60629,60629,0
60630,60630,1
60631,60631,0
60632,60632,0
60633,60633,0
60634,60634,0
60635,60635,1
60636,60636,1
60637,60637,0
60638,60638,1
60639,60639,0
60640,60640,1
60641,60641,0
60642,60642,0
60643,60643,0
60644,60644,1
60645,60645,1
60646,60646,1
60647,60647,0
60648,60648,1
60649,60649,0
60650,60650,0
60651,60651,0
60652,60652,0
60653,60653,1
60654,60654,1
60655,60655,0
60656,60656,0
60657,60657,0
60658,60658,0
60659,60659,0
60660,60660,1
60661,60661,1
60662,60662,1
60663,60663,0
60664,60664,1
60665,60665,0
60666,60666,1
60667,60667,0
60668,60668,0
60669,60669,1
60670,60670,1
60671,60671,0
60672,60672,1
60673,60673,0
60674,60674,0
60675,60675,0
60676,60676,0
60677,60677,1
60678,60678,1
60679,60679,0
60680,60680,0
